SPL,TMS,TDI,TDO,CST,FST,HCST,HFST
     1797,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1798,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1799,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1800,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1801,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1802,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1803,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1804,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1805,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1806,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1807,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1808,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1809,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1810,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1811,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1812,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1813,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1814,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1815,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1816,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1817,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1818,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1819,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1820,1,1,0,4,5,ST_SHIFT_DR,ST_EXIT1_DR
     1821,1,1,0,5,8,ST_EXIT1_DR,ST_UPDATE_DR
     1822,0,1,0,8,1,ST_UPDATE_DR,ST_RUN_TEST_IDLE
     1823,0,0,0,1,1,ST_RUN_TEST_IDLE,ST_RUN_TEST_IDLE
     1824,1,0,0,1,2,ST_RUN_TEST_IDLE,ST_SELECT_DR_SCAN
     1825,1,0,0,2,9,ST_SELECT_DR_SCAN,ST_SELECT_IR_SCAN
     1826,0,0,0,9,10,ST_SELECT_IR_SCAN,ST_CAPTURE_IR
     1827,0,0,0,10,11,ST_CAPTURE_IR,ST_SHIFT_IR
     1828,0,0,1,11,11,ST_SHIFT_IR,ST_SHIFT_IR
     1829,0,0,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
     1830,0,1,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
     1831,0,0,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
     1832,0,1,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
     1833,0,1,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
     1834,0,1,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
     1835,1,0,0,11,12,ST_SHIFT_IR,ST_EXIT1_IR
     1836,1,0,0,12,15,ST_EXIT1_IR,ST_UPDATE_IR
     1837,0,0,0,15,1,ST_UPDATE_IR,ST_RUN_TEST_IDLE
     1838,1,0,0,1,2,ST_RUN_TEST_IDLE,ST_SELECT_DR_SCAN
     1839,0,0,0,2,3,ST_SELECT_DR_SCAN,ST_CAPTURE_DR
     1840,0,0,0,3,4,ST_CAPTURE_DR,ST_SHIFT_DR
     1841,0,0,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1842,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1843,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1844,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1845,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1846,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1847,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1848,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1849,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1850,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1851,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1852,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1853,0,1,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1854,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1855,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1856,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1857,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1858,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1859,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1860,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1861,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1862,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1863,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1864,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1865,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1866,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1867,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1868,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1869,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1870,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1871,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1872,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1873,1,1,0,4,5,ST_SHIFT_DR,ST_EXIT1_DR
     1874,1,1,0,5,8,ST_EXIT1_DR,ST_UPDATE_DR
     1875,0,1,0,8,1,ST_UPDATE_DR,ST_RUN_TEST_IDLE
     1876,0,0,0,1,1,ST_RUN_TEST_IDLE,ST_RUN_TEST_IDLE
     1877,1,0,0,1,2,ST_RUN_TEST_IDLE,ST_SELECT_DR_SCAN
     1878,1,0,0,2,9,ST_SELECT_DR_SCAN,ST_SELECT_IR_SCAN
     1879,0,0,0,9,10,ST_SELECT_IR_SCAN,ST_CAPTURE_IR
     1880,0,0,0,10,11,ST_CAPTURE_IR,ST_SHIFT_IR
     1881,0,0,1,11,11,ST_SHIFT_IR,ST_SHIFT_IR
     1882,0,0,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
     1883,0,1,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
     1884,0,0,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
     1885,0,1,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
     1886,0,1,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
     1887,0,1,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
     1888,1,0,0,11,12,ST_SHIFT_IR,ST_EXIT1_IR
     1889,1,0,0,12,15,ST_EXIT1_IR,ST_UPDATE_IR
     1890,0,0,0,15,1,ST_UPDATE_IR,ST_RUN_TEST_IDLE
     1891,1,0,0,1,2,ST_RUN_TEST_IDLE,ST_SELECT_DR_SCAN
     1892,0,0,0,2,3,ST_SELECT_DR_SCAN,ST_CAPTURE_DR
     1893,0,0,0,3,4,ST_CAPTURE_DR,ST_SHIFT_DR
     1894,0,0,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1895,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1896,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1897,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1898,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1899,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1900,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1901,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1902,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1903,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1904,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1905,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1906,0,0,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1907,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1908,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1909,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1910,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1911,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1912,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1913,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1914,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1915,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1916,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1917,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1918,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1919,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1920,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1921,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1922,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1923,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1924,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1925,1,0,0,4,5,ST_SHIFT_DR,ST_EXIT1_DR
     1926,0,0,0,5,6,ST_EXIT1_DR,ST_PAUSE_DR
     1927,1,0,0,6,7,ST_PAUSE_DR,ST_EXIT2_DR
     1928,0,0,0,7,4,ST_EXIT2_DR,ST_SHIFT_DR
     1929,1,1,0,4,5,ST_SHIFT_DR,ST_EXIT1_DR
     1930,1,1,0,5,8,ST_EXIT1_DR,ST_UPDATE_DR
     1931,0,1,0,8,1,ST_UPDATE_DR,ST_RUN_TEST_IDLE
     1932,0,0,0,1,1,ST_RUN_TEST_IDLE,ST_RUN_TEST_IDLE
     1933,1,0,0,1,2,ST_RUN_TEST_IDLE,ST_SELECT_DR_SCAN
     1934,1,0,0,2,9,ST_SELECT_DR_SCAN,ST_SELECT_IR_SCAN
     1935,0,0,0,9,10,ST_SELECT_IR_SCAN,ST_CAPTURE_IR
     1936,0,0,0,10,11,ST_CAPTURE_IR,ST_SHIFT_IR
     1937,0,0,1,11,11,ST_SHIFT_IR,ST_SHIFT_IR
     1938,0,0,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
     1939,0,1,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
     1940,0,0,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
     1941,0,1,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
     1942,0,0,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
     1943,0,1,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
     1944,1,0,0,11,12,ST_SHIFT_IR,ST_EXIT1_IR
     1945,1,0,0,12,15,ST_EXIT1_IR,ST_UPDATE_IR
     1946,0,0,0,15,1,ST_UPDATE_IR,ST_RUN_TEST_IDLE
     1947,1,0,0,1,2,ST_RUN_TEST_IDLE,ST_SELECT_DR_SCAN
     1948,0,0,0,2,3,ST_SELECT_DR_SCAN,ST_CAPTURE_DR
     1949,0,0,0,3,4,ST_CAPTURE_DR,ST_SHIFT_DR
     1950,0,0,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1951,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1952,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1953,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1954,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1955,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1956,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1957,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1958,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1959,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1960,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1961,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1962,0,0,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1963,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1964,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1965,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1966,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1967,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1968,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1969,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1970,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1971,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1972,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1973,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1974,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1975,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1976,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1977,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1978,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1979,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1980,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1981,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     1982,1,0,0,4,5,ST_SHIFT_DR,ST_EXIT1_DR
     1983,1,0,0,5,8,ST_EXIT1_DR,ST_UPDATE_DR
     1984,0,0,0,8,1,ST_UPDATE_DR,ST_RUN_TEST_IDLE
     1985,0,0,0,1,1,ST_RUN_TEST_IDLE,ST_RUN_TEST_IDLE
     1986,1,0,0,1,2,ST_RUN_TEST_IDLE,ST_SELECT_DR_SCAN
     1987,1,0,0,2,9,ST_SELECT_DR_SCAN,ST_SELECT_IR_SCAN
     1988,0,0,0,9,10,ST_SELECT_IR_SCAN,ST_CAPTURE_IR
     1989,0,0,0,10,11,ST_CAPTURE_IR,ST_SHIFT_IR
     1990,0,0,1,11,11,ST_SHIFT_IR,ST_SHIFT_IR
     1991,0,0,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
     1992,0,1,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
     1993,0,0,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
     1994,0,1,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
     1995,0,0,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
     1996,0,1,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
     1997,1,0,0,11,12,ST_SHIFT_IR,ST_EXIT1_IR
     1998,1,0,0,12,15,ST_EXIT1_IR,ST_UPDATE_IR
     1999,0,0,0,15,1,ST_UPDATE_IR,ST_RUN_TEST_IDLE
     2000,1,0,0,1,2,ST_RUN_TEST_IDLE,ST_SELECT_DR_SCAN
     2001,0,0,0,2,3,ST_SELECT_DR_SCAN,ST_CAPTURE_DR
     2002,0,0,0,3,4,ST_CAPTURE_DR,ST_SHIFT_DR
     2003,0,0,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2004,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2005,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2006,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2007,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2008,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2009,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2010,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2011,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2012,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2013,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2014,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2015,0,0,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2016,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2017,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2018,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2019,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2020,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2021,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2022,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2023,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2024,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2025,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2026,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2027,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2028,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2029,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2030,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2031,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2032,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2033,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2034,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2035,1,0,0,4,5,ST_SHIFT_DR,ST_EXIT1_DR
     2036,1,0,0,5,8,ST_EXIT1_DR,ST_UPDATE_DR
     2037,0,0,0,8,1,ST_UPDATE_DR,ST_RUN_TEST_IDLE
     2038,0,0,0,1,1,ST_RUN_TEST_IDLE,ST_RUN_TEST_IDLE
     2039,1,0,0,1,2,ST_RUN_TEST_IDLE,ST_SELECT_DR_SCAN
     2040,1,0,0,2,9,ST_SELECT_DR_SCAN,ST_SELECT_IR_SCAN
     2041,0,0,0,9,10,ST_SELECT_IR_SCAN,ST_CAPTURE_IR
     2042,0,0,0,10,11,ST_CAPTURE_IR,ST_SHIFT_IR
     2043,0,0,1,11,11,ST_SHIFT_IR,ST_SHIFT_IR
     2044,0,0,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
     2045,0,1,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
     2046,0,0,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
     2047,0,1,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
     2048,0,1,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
     2049,0,0,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
     2050,1,1,0,11,12,ST_SHIFT_IR,ST_EXIT1_IR
     2051,1,1,0,12,15,ST_EXIT1_IR,ST_UPDATE_IR
     2052,0,1,0,15,1,ST_UPDATE_IR,ST_RUN_TEST_IDLE
     2053,1,0,0,1,2,ST_RUN_TEST_IDLE,ST_SELECT_DR_SCAN
     2054,0,0,0,2,3,ST_SELECT_DR_SCAN,ST_CAPTURE_DR
     2055,0,0,0,3,4,ST_CAPTURE_DR,ST_SHIFT_DR
     2056,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2057,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2058,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2059,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2060,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2061,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2062,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2063,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2064,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2065,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2066,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2067,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2068,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2069,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2070,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2071,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2072,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2073,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2074,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2075,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2076,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2077,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2078,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2079,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2080,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2081,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2082,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2083,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2084,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2085,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2086,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2087,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2088,1,1,0,4,5,ST_SHIFT_DR,ST_EXIT1_DR
     2089,1,1,0,5,8,ST_EXIT1_DR,ST_UPDATE_DR
     2090,0,1,0,8,1,ST_UPDATE_DR,ST_RUN_TEST_IDLE
     2091,0,0,0,1,1,ST_RUN_TEST_IDLE,ST_RUN_TEST_IDLE
     2092,1,0,0,1,2,ST_RUN_TEST_IDLE,ST_SELECT_DR_SCAN
     2093,1,0,0,2,9,ST_SELECT_DR_SCAN,ST_SELECT_IR_SCAN
     2094,0,0,0,9,10,ST_SELECT_IR_SCAN,ST_CAPTURE_IR
     2095,0,0,0,10,11,ST_CAPTURE_IR,ST_SHIFT_IR
     2096,0,0,1,11,11,ST_SHIFT_IR,ST_SHIFT_IR
     2097,0,0,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
     2098,0,1,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
     2099,0,0,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
     2100,0,1,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
     2101,0,1,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
     2102,0,1,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
     2103,1,0,0,11,12,ST_SHIFT_IR,ST_EXIT1_IR
     2104,1,0,0,12,15,ST_EXIT1_IR,ST_UPDATE_IR
     2105,0,0,0,15,1,ST_UPDATE_IR,ST_RUN_TEST_IDLE
     2106,1,0,0,1,2,ST_RUN_TEST_IDLE,ST_SELECT_DR_SCAN
     2107,0,0,0,2,3,ST_SELECT_DR_SCAN,ST_CAPTURE_DR
     2108,0,0,0,3,4,ST_CAPTURE_DR,ST_SHIFT_DR
     2109,0,0,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2110,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2111,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2112,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2113,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2114,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2115,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2116,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2117,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2118,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2119,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2120,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2121,0,1,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2122,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2123,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2124,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2125,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2126,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2127,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2128,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2129,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2130,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2131,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2132,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2133,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2134,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2135,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2136,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2137,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2138,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2139,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2140,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
     2141,1,1,0,4,5,ST_SHIFT_DR,ST_EXIT1_DR
     2142,1,1,0,5,8,ST_EXIT1_DR,ST_UPDATE_DR
     2143,0,1,0,8,1,ST_UPDATE_DR,ST_RUN_TEST_IDLE
     2144,0,0,0,1,1,ST_RUN_TEST_IDLE,ST_RUN_TEST_IDLE
     2145,1,0,0,1,2,ST_RUN_TEST_IDLE,ST_SELECT_DR_SCAN
     2146,1,0,0,2,9,ST_SELECT_DR_SCAN,ST_SELECT_IR_SCAN
     2147,0,0,0,9,10,ST_SELECT_IR_SCAN,ST_CAPTURE_IR
     2148,0,0,0,10,11,ST_CAPTURE_IR,ST_SHIFT_IR
     2149,0,0,1,11,11,ST_SHIFT_IR,ST_SHIFT_IR
     2150,0,0,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
     2151,0,1,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
     2152,0,0,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
     2153,0,1,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
     2154,0,1,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
