SPL,TMS,TDI,TDO,CST,FST,HCST,HFST
2195,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2196,1,1,0,4,5,ST_SHIFT_DR,ST_EXIT1_DR
2197,1,1,0,5,8,ST_EXIT1_DR,ST_UPDATE_DR
2198,0,1,0,8,1,ST_UPDATE_DR,ST_RUN_TEST_IDLE
2199,0,0,0,1,1,ST_RUN_TEST_IDLE,ST_RUN_TEST_IDLE
2200,1,0,0,1,2,ST_RUN_TEST_IDLE,ST_SELECT_DR_SCAN
2201,1,0,0,2,9,ST_SELECT_DR_SCAN,ST_SELECT_IR_SCAN
2202,0,0,0,9,10,ST_SELECT_IR_SCAN,ST_CAPTURE_IR
2203,0,0,0,10,11,ST_CAPTURE_IR,ST_SHIFT_IR
2204,0,0,1,11,11,ST_SHIFT_IR,ST_SHIFT_IR
2205,0,0,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
2206,0,1,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
2207,0,0,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
2208,0,1,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
2209,0,1,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
2210,0,1,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
2211,1,0,0,11,12,ST_SHIFT_IR,ST_EXIT1_IR
2212,1,0,0,12,15,ST_EXIT1_IR,ST_UPDATE_IR
2213,0,0,0,15,1,ST_UPDATE_IR,ST_RUN_TEST_IDLE
2214,1,0,0,1,2,ST_RUN_TEST_IDLE,ST_SELECT_DR_SCAN
2215,0,0,0,2,3,ST_SELECT_DR_SCAN,ST_CAPTURE_DR
2216,0,0,0,3,4,ST_CAPTURE_DR,ST_SHIFT_DR
2217,0,0,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2218,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2219,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2220,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2221,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2222,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2223,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2224,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2225,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2226,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2227,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2228,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2229,0,1,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2230,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2231,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2232,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2233,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2234,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2235,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2236,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2237,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2238,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2239,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2240,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2241,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2242,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2243,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2244,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2245,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2246,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2247,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2248,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2249,1,1,0,4,5,ST_SHIFT_DR,ST_EXIT1_DR
2250,1,1,0,5,8,ST_EXIT1_DR,ST_UPDATE_DR
2251,0,1,0,8,1,ST_UPDATE_DR,ST_RUN_TEST_IDLE
2252,0,0,0,1,1,ST_RUN_TEST_IDLE,ST_RUN_TEST_IDLE
2253,1,0,0,1,2,ST_RUN_TEST_IDLE,ST_SELECT_DR_SCAN
2254,1,0,0,2,9,ST_SELECT_DR_SCAN,ST_SELECT_IR_SCAN
2255,0,0,0,9,10,ST_SELECT_IR_SCAN,ST_CAPTURE_IR
2256,0,0,0,10,11,ST_CAPTURE_IR,ST_SHIFT_IR
2257,0,0,1,11,11,ST_SHIFT_IR,ST_SHIFT_IR
2258,0,0,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
2259,0,1,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
2260,0,0,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
2261,0,1,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
2262,0,1,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
2263,0,1,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
2264,1,0,0,11,12,ST_SHIFT_IR,ST_EXIT1_IR
2265,1,0,0,12,15,ST_EXIT1_IR,ST_UPDATE_IR
2266,0,0,0,15,1,ST_UPDATE_IR,ST_RUN_TEST_IDLE
2267,1,0,0,1,2,ST_RUN_TEST_IDLE,ST_SELECT_DR_SCAN
2268,0,0,0,2,3,ST_SELECT_DR_SCAN,ST_CAPTURE_DR
2269,0,0,0,3,4,ST_CAPTURE_DR,ST_SHIFT_DR
2270,0,0,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2271,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2272,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2273,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2274,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2275,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2276,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2277,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2278,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2279,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2280,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2281,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2282,0,0,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2283,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2284,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2285,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2286,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2287,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2288,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2289,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2290,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2291,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2292,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2293,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2294,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2295,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2296,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2297,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2298,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2299,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2300,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2301,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2302,1,1,0,4,5,ST_SHIFT_DR,ST_EXIT1_DR
2303,1,1,0,5,8,ST_EXIT1_DR,ST_UPDATE_DR
2304,0,1,0,8,1,ST_UPDATE_DR,ST_RUN_TEST_IDLE
2305,0,0,0,1,1,ST_RUN_TEST_IDLE,ST_RUN_TEST_IDLE
2306,1,0,0,1,2,ST_RUN_TEST_IDLE,ST_SELECT_DR_SCAN
2307,1,0,0,2,9,ST_SELECT_DR_SCAN,ST_SELECT_IR_SCAN
2308,0,0,0,9,10,ST_SELECT_IR_SCAN,ST_CAPTURE_IR
2309,0,0,0,10,11,ST_CAPTURE_IR,ST_SHIFT_IR
2310,0,0,1,11,11,ST_SHIFT_IR,ST_SHIFT_IR
2311,0,0,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
2312,0,1,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
2313,0,0,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
2314,0,1,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
2315,0,1,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
2316,0,0,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
2317,1,1,0,11,12,ST_SHIFT_IR,ST_EXIT1_IR
2318,1,1,0,12,15,ST_EXIT1_IR,ST_UPDATE_IR
2319,0,1,0,15,1,ST_UPDATE_IR,ST_RUN_TEST_IDLE
2320,1,0,0,1,2,ST_RUN_TEST_IDLE,ST_SELECT_DR_SCAN
2321,0,0,0,2,3,ST_SELECT_DR_SCAN,ST_CAPTURE_DR
2322,0,0,0,3,4,ST_CAPTURE_DR,ST_SHIFT_DR
2323,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2324,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2325,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2326,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2327,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2328,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2329,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2330,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2331,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2332,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2333,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2334,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2335,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2336,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2337,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2338,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2339,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2340,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2341,0,1,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2342,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2343,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2344,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2345,0,1,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2346,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2347,0,0,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2348,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2349,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2350,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2351,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2352,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2353,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2354,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2355,1,1,0,4,5,ST_SHIFT_DR,ST_EXIT1_DR
2356,1,1,0,5,8,ST_EXIT1_DR,ST_UPDATE_DR
2357,0,1,0,8,1,ST_UPDATE_DR,ST_RUN_TEST_IDLE
2358,0,0,0,1,1,ST_RUN_TEST_IDLE,ST_RUN_TEST_IDLE
2359,1,0,0,1,2,ST_RUN_TEST_IDLE,ST_SELECT_DR_SCAN
2360,1,0,0,2,9,ST_SELECT_DR_SCAN,ST_SELECT_IR_SCAN
2361,0,0,0,9,10,ST_SELECT_IR_SCAN,ST_CAPTURE_IR
2362,0,0,0,10,11,ST_CAPTURE_IR,ST_SHIFT_IR
2363,0,0,1,11,11,ST_SHIFT_IR,ST_SHIFT_IR
2364,0,0,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
2365,0,1,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
2366,0,0,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
2367,0,1,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
2368,0,1,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
2369,0,1,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
2370,1,0,0,11,12,ST_SHIFT_IR,ST_EXIT1_IR
2371,1,0,0,12,15,ST_EXIT1_IR,ST_UPDATE_IR
2372,0,0,0,15,1,ST_UPDATE_IR,ST_RUN_TEST_IDLE
2373,1,0,0,1,2,ST_RUN_TEST_IDLE,ST_SELECT_DR_SCAN
2374,0,0,0,2,3,ST_SELECT_DR_SCAN,ST_CAPTURE_DR
2375,0,0,0,3,4,ST_CAPTURE_DR,ST_SHIFT_DR
2376,0,0,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2377,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2378,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2379,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2380,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2381,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2382,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2383,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2384,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2385,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2386,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2387,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2388,0,1,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2389,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2390,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2391,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2392,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2393,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2394,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2395,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2396,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2397,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2398,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2399,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2400,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2401,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2402,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2403,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2404,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2405,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2406,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2407,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2408,1,1,0,4,5,ST_SHIFT_DR,ST_EXIT1_DR
2409,1,1,0,5,8,ST_EXIT1_DR,ST_UPDATE_DR
2410,0,1,0,8,1,ST_UPDATE_DR,ST_RUN_TEST_IDLE
2411,0,0,0,1,1,ST_RUN_TEST_IDLE,ST_RUN_TEST_IDLE
2412,1,0,0,1,2,ST_RUN_TEST_IDLE,ST_SELECT_DR_SCAN
2413,1,0,0,2,9,ST_SELECT_DR_SCAN,ST_SELECT_IR_SCAN
2414,0,0,0,9,10,ST_SELECT_IR_SCAN,ST_CAPTURE_IR
2415,0,0,0,10,11,ST_CAPTURE_IR,ST_SHIFT_IR
2416,0,0,1,11,11,ST_SHIFT_IR,ST_SHIFT_IR
2417,0,0,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
2418,0,1,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
2419,0,0,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
2420,0,1,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
2421,0,1,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
2422,0,0,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
2423,1,1,0,11,12,ST_SHIFT_IR,ST_EXIT1_IR
2424,1,1,0,12,15,ST_EXIT1_IR,ST_UPDATE_IR
2425,0,1,0,15,1,ST_UPDATE_IR,ST_RUN_TEST_IDLE
2426,1,0,0,1,2,ST_RUN_TEST_IDLE,ST_SELECT_DR_SCAN
2427,0,0,0,2,3,ST_SELECT_DR_SCAN,ST_CAPTURE_DR
2428,0,0,0,3,4,ST_CAPTURE_DR,ST_SHIFT_DR
2429,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2430,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2431,0,0,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2432,0,1,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2433,0,0,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2434,0,0,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2435,0,0,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2436,0,1,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2437,0,0,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2438,0,1,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2439,0,1,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2440,0,0,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2441,0,1,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2442,0,1,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2443,0,0,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2444,0,0,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2445,0,0,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2446,0,1,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2447,0,0,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2448,0,1,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2449,0,1,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2450,0,1,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2451,0,1,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2452,0,1,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2453,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2454,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2455,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2456,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2457,0,1,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2458,0,1,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2459,0,1,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2460,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2461,1,1,0,4,5,ST_SHIFT_DR,ST_EXIT1_DR
2462,1,1,0,5,8,ST_EXIT1_DR,ST_UPDATE_DR
2463,0,1,0,8,1,ST_UPDATE_DR,ST_RUN_TEST_IDLE
2464,0,0,0,1,1,ST_RUN_TEST_IDLE,ST_RUN_TEST_IDLE
2465,1,0,0,1,2,ST_RUN_TEST_IDLE,ST_SELECT_DR_SCAN
2466,1,0,0,2,9,ST_SELECT_DR_SCAN,ST_SELECT_IR_SCAN
2467,0,0,0,9,10,ST_SELECT_IR_SCAN,ST_CAPTURE_IR
2468,0,0,0,10,11,ST_CAPTURE_IR,ST_SHIFT_IR
2469,0,0,1,11,11,ST_SHIFT_IR,ST_SHIFT_IR
2470,0,0,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
2471,0,1,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
2472,0,0,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
2473,0,1,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
2474,0,1,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
2475,0,1,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
2476,1,0,0,11,12,ST_SHIFT_IR,ST_EXIT1_IR
2477,1,0,0,12,15,ST_EXIT1_IR,ST_UPDATE_IR
2478,0,0,0,15,1,ST_UPDATE_IR,ST_RUN_TEST_IDLE
2479,1,0,0,1,2,ST_RUN_TEST_IDLE,ST_SELECT_DR_SCAN
2480,0,0,0,2,3,ST_SELECT_DR_SCAN,ST_CAPTURE_DR
2481,0,0,0,3,4,ST_CAPTURE_DR,ST_SHIFT_DR
2482,0,0,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2483,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2484,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2485,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2486,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2487,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2488,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2489,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2490,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2491,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2492,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2493,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2494,0,1,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2495,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2496,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2497,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2498,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2499,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2500,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2501,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2502,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2503,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2504,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2505,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2506,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2507,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2508,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2509,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2510,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2511,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2512,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2513,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2514,1,1,0,4,5,ST_SHIFT_DR,ST_EXIT1_DR
2515,1,1,0,5,8,ST_EXIT1_DR,ST_UPDATE_DR
2516,0,1,0,8,1,ST_UPDATE_DR,ST_RUN_TEST_IDLE
2517,0,0,0,1,1,ST_RUN_TEST_IDLE,ST_RUN_TEST_IDLE
2518,1,0,0,1,2,ST_RUN_TEST_IDLE,ST_SELECT_DR_SCAN
2519,1,0,0,2,9,ST_SELECT_DR_SCAN,ST_SELECT_IR_SCAN
2520,0,0,0,9,10,ST_SELECT_IR_SCAN,ST_CAPTURE_IR
2521,0,0,0,10,11,ST_CAPTURE_IR,ST_SHIFT_IR
2522,0,0,1,11,11,ST_SHIFT_IR,ST_SHIFT_IR
2523,0,0,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
2524,0,1,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
2525,0,0,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
2526,0,1,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
2527,0,1,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
2528,0,0,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
2529,1,1,0,11,12,ST_SHIFT_IR,ST_EXIT1_IR
2530,1,1,0,12,15,ST_EXIT1_IR,ST_UPDATE_IR
2531,0,1,0,15,1,ST_UPDATE_IR,ST_RUN_TEST_IDLE
2532,1,0,0,1,2,ST_RUN_TEST_IDLE,ST_SELECT_DR_SCAN
2533,0,0,0,2,3,ST_SELECT_DR_SCAN,ST_CAPTURE_DR
2534,0,0,0,3,4,ST_CAPTURE_DR,ST_SHIFT_DR
2535,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2536,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2537,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2538,0,1,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2539,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2540,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2541,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2542,0,1,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2543,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2544,0,1,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2545,0,1,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2546,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2547,0,1,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2548,0,1,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2549,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2550,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2551,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2552,0,1,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2553,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2554,0,1,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2555,0,1,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2556,0,1,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2557,0,1,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2558,0,1,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2559,0,1,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2560,0,1,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2561,0,1,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
