Sample   	JTAG        	CLK	TCK	TMS	TRST	TDI	TDO	HALT	 Timestamp
     1939	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.500 ns
     1940	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.875 ns
     1941	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.500 ns
     1942	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
     1943	0011101     	0  	0  	1  	1   	1  	0  	1   	271.000 ns
     1944	0011101     	0  	0  	1  	1   	1  	0  	1   	 41.625 ns
     1945	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.625 ns
     1946	0011001     	0  	0  	1  	1   	0  	0  	1   	270.875 ns
     1947	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
     1948	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
     1949	0001001     	0  	0  	0  	1   	0  	0  	1   	333.375 ns
     1950	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
     1951	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.750 ns
     1952	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.625 ns
     1953	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.625 ns
     1954	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.625 ns
     1955	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.625 ns
     1956	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.750 ns
     1957	0001101     	0  	0  	0  	1   	1  	0  	1   	125.000 ns
     1958	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.625 ns
     1959	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.625 ns
     1960	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.625 ns
     1961	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.750 ns
     1962	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.750 ns
     1963	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.625 ns
     1964	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.625 ns
     1965	0001101     	0  	0  	0  	1   	1  	0  	1   	125.125 ns
     1966	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.500 ns
     1967	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.750 ns
     1968	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.625 ns
     1969	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.625 ns
     1970	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.750 ns
     1971	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.625 ns
     1972	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.625 ns
     1973	0001001     	0  	0  	0  	1   	0  	0  	1   	125.000 ns
     1974	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.750 ns
     1975	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
     1976	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
     1977	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.750 ns
     1978	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.625 ns
     1979	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.625 ns
     1980	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
     1981	0011101     	0  	0  	1  	1   	1  	0  	1   	270.875 ns
     1982	0011101     	0  	0  	1  	1   	1  	0  	1   	 41.625 ns
     1983	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.750 ns
     1984	0001001     	0  	0  	0  	1   	0  	0  	1   	270.750 ns
     1985	0011001     	0  	0  	1  	1   	0  	0  	1   	 41.625 ns
     1986	0011001     	0  	0  	1  	1   	0  	0  	1   	 41.625 ns
     1987	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.750 ns
     1988	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
     1989	0001011     	0  	0  	0  	1   	0  	1  	1   	270.875 ns
     1990	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.500 ns
     1991	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.875 ns
     1992	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.500 ns
     1993	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.750 ns
     1994	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.625 ns
     1995	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.625 ns
     1996	0011001     	0  	0  	1  	1   	0  	0  	1   	271.000 ns
     1997	0011001     	0  	0  	1  	1   	0  	0  	1   	 41.625 ns
     1998	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
     1999	0011001     	0  	0  	1  	1   	0  	0  	1   	270.875 ns
     2000	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
     2001	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
     2002	0001011     	0  	0  	0  	1   	0  	1  	1   	333.250 ns
     2003	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.750 ns
     2004	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.625 ns
     2005	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
     2006	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
     2007	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.750 ns
     2008	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
     2009	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.750 ns
     2010	0001001     	0  	0  	0  	1   	0  	0  	1   	125.000 ns
     2011	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.625 ns
     2012	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.500 ns
     2013	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.875 ns
     2014	0001111     	0  	0  	0  	1   	1  	1  	1   	 41.500 ns
     2015	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.750 ns
     2016	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.625 ns
     2017	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.625 ns
     2018	0001101     	0  	0  	0  	1   	1  	0  	1   	125.125 ns
     2019	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.625 ns
     2020	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.500 ns
     2021	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.750 ns
     2022	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.750 ns
     2023	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.625 ns
     2024	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
     2025	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.750 ns
     2026	0001001     	0  	0  	0  	1   	0  	0  	1   	125.000 ns
     2027	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
     2028	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.750 ns
     2029	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.625 ns
     2030	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.500 ns
     2031	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.750 ns
     2032	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.625 ns
     2033	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
     2034	0011101     	0  	0  	1  	1   	1  	0  	1   	271.000 ns
     2035	0011101     	0  	0  	1  	1   	1  	0  	1   	 41.625 ns
     2036	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.625 ns
     2037	0001001     	0  	0  	0  	1   	0  	0  	1   	270.875 ns
     2038	0011001     	0  	0  	1  	1   	0  	0  	1   	 41.500 ns
     2039	0011001     	0  	0  	1  	1   	0  	0  	1   	 41.750 ns
     2040	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
     2041	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
     2042	0001011     	0  	0  	0  	1   	0  	1  	1   	270.875 ns
     2043	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
     2044	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.750 ns
     2045	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
     2046	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.750 ns
     2047	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.625 ns
     2048	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.625 ns
     2049	0011001     	0  	0  	1  	1   	0  	0  	1   	270.875 ns
     2050	0011001     	0  	0  	1  	1   	0  	0  	1   	 41.625 ns
     2051	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
     2052	0011001     	0  	0  	1  	1   	0  	0  	1   	270.875 ns
     2053	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
     2054	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
     2055	0001011     	0  	0  	0  	1   	0  	1  	1   	333.375 ns
     2056	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.750 ns
     2057	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.625 ns
     2058	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.500 ns
     2059	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.750 ns
     2060	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.750 ns
     2061	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
     2062	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.625 ns
     2063	0001101     	0  	0  	0  	1   	1  	0  	1   	250.125 ns
     2064	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.500 ns
     2065	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
     2066	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.750 ns
     2067	0001111     	0  	0  	0  	1   	1  	1  	1   	 41.625 ns
     2068	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.625 ns
     2069	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.625 ns
     2070	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.750 ns
     2071	0001101     	0  	0  	0  	1   	1  	0  	1   	250.000 ns
     2072	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.625 ns
     2073	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
     2074	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.750 ns
     2075	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.750 ns
     2076	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.500 ns
     2077	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
     2078	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.750 ns
     2079	0001001     	0  	0  	0  	1   	0  	0  	1   	375.000 ns
     2080	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
     2081	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.750 ns
     2082	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.625 ns
     2083	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.625 ns
     2084	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.750 ns
     2085	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.625 ns
     2086	0011001     	0  	0  	1  	1   	0  	0  	1   	375.000 ns
     2087	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
     2088	0011001     	0  	0  	1  	1   	0  	0  	1   	<47,125 us
     2089	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.750 ns
     2090	0011101     	0  	0  	1  	1   	1  	0  	1   	270.750 ns
     2091	0011101     	0  	0  	1  	1   	1  	0  	1   	 41.625 ns
     2092	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.750 ns
     2093	0001001     	0  	0  	0  	1   	0  	0  	1   	<90,750 us
     2094	0011001     	0  	0  	1  	1   	0  	0  	1   	 41.625 ns
     2095	0011001     	0  	0  	1  	1   	0  	0  	1   	 41.750 ns
     2096	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
     2097	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
     2098	0001011     	0  	0  	0  	1   	0  	1  	1   	270.875 ns
     2099	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
     2100	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.750 ns
     2101	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.500 ns
     2102	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.875 ns
     2103	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.625 ns
     2104	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
     2105	0011101     	0  	0  	1  	1   	1  	0  	1   	270.875 ns
     2106	0011101     	0  	0  	1  	1   	1  	0  	1   	 41.625 ns
     2107	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.750 ns
     2108	0011001     	0  	0  	1  	1   	0  	0  	1   	270.750 ns
     2109	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
     2110	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.750 ns
     2111	0001001     	0  	0  	0  	1   	0  	0  	1   	333.250 ns
     2112	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
     2113	0001111     	0  	0  	0  	1   	1  	1  	1   	 41.625 ns
     2114	0001011     	0  	0  	0  	1   	0  	1  	1   	 41.625 ns
     2115	0001111     	0  	0  	0  	1   	1  	1  	1   	 41.875 ns
     2116	0001111     	0  	0  	0  	1   	1  	1  	1   	 41.500 ns
     2117	0001011     	0  	0  	0  	1   	0  	1  	1   	 41.625 ns
     2118	0001111     	0  	0  	0  	1   	1  	1  	1   	 41.750 ns
     2119	0001011     	0  	0  	0  	1   	0  	1  	1   	249.875 ns
     2120	0001011     	0  	0  	0  	1   	0  	1  	1   	 41.750 ns
     2121	0001011     	0  	0  	0  	1   	0  	1  	1   	 41.625 ns
     2122	0001011     	0  	0  	0  	1   	0  	1  	1   	 41.750 ns
     2123	0001011     	0  	0  	0  	1   	0  	1  	1   	 41.625 ns
     2124	0001011     	0  	0  	0  	1   	0  	1  	1   	 41.625 ns
     2125	0001011     	0  	0  	0  	1   	0  	1  	1   	 41.625 ns
     2126	0001011     	0  	0  	0  	1   	0  	1  	1   	 41.625 ns
     2127	0001011     	0  	0  	0  	1   	0  	1  	1   	250.125 ns
     2128	0001011     	0  	0  	0  	1   	0  	1  	1   	 41.625 ns
     2129	0001011     	0  	0  	0  	1   	0  	1  	1   	 41.625 ns
     2130	0001011     	0  	0  	0  	1   	0  	1  	1   	 41.625 ns
     2131	0001011     	0  	0  	0  	1   	0  	1  	1   	 41.750 ns
     2132	0001011     	0  	0  	0  	1   	0  	1  	1   	 41.625 ns
     2133	0001011     	0  	0  	0  	1   	0  	1  	1   	 41.625 ns
     2134	0001011     	0  	0  	0  	1   	0  	1  	1   	 41.750 ns
     2135	0001001     	0  	0  	0  	1   	0  	0  	1   	250.000 ns
     2136	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
     2137	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
     2138	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.750 ns
     2139	0001011     	0  	0  	0  	1   	0  	1  	1   	 41.625 ns
     2140	0001011     	0  	0  	0  	1   	0  	1  	1   	 41.625 ns
     2141	0001011     	0  	0  	0  	1   	0  	1  	1   	 41.625 ns
     2142	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
     2143	0011001     	0  	0  	1  	1   	0  	0  	1   	375.125 ns
     2144	0011001     	0  	0  	1  	1   	0  	0  	1   	 41.625 ns
     2145	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.750 ns
     2146	0001001     	0  	0  	0  	1   	0  	0  	1   	<43,000 us
     2147	0011001     	0  	0  	1  	1   	0  	0  	1   	 41.625 ns
     2148	0011001     	0  	0  	1  	1   	0  	0  	1   	 41.625 ns
     2149	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.750 ns
     2150	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
     2151	0001011     	0  	0  	0  	1   	0  	1  	1   	270.875 ns
     2152	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.500 ns
     2153	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.875 ns
     2154	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.500 ns
     2155	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.750 ns
     2156	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.625 ns
     2157	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
     2158	0011101     	0  	0  	1  	1   	1  	0  	1   	271.000 ns
     2159	0011101     	0  	0  	1  	1   	1  	0  	1   	 41.625 ns
     2160	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.625 ns
     2161	0011001     	0  	0  	1  	1   	0  	0  	1   	270.875 ns
     2162	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
     2163	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.500 ns
     2164	0001001     	0  	0  	0  	1   	0  	0  	1   	333.375 ns
     2165	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.750 ns
     2166	0001011     	0  	0  	0  	1   	0  	1  	1   	 41.625 ns
     2167	0001011     	0  	0  	0  	1   	0  	1  	1   	 41.625 ns
     2168	0001011     	0  	0  	0  	1   	0  	1  	1   	 41.625 ns
     2169	0001011     	0  	0  	0  	1   	0  	1  	1   	 41.750 ns
     2170	0001011     	0  	0  	0  	1   	0  	1  	1   	 41.625 ns
     2171	0001011     	0  	0  	0  	1   	0  	1  	1   	 41.750 ns
     2172	0001011     	0  	0  	0  	1   	0  	1  	1   	125.000 ns
     2173	0001011     	0  	0  	0  	1   	0  	1  	1   	 41.500 ns
     2174	0001011     	0  	0  	0  	1   	0  	1  	1   	 41.750 ns
     2175	0001011     	0  	0  	0  	1   	0  	1  	1   	 41.750 ns
     2176	0001011     	0  	0  	0  	1   	0  	1  	1   	 41.625 ns
     2177	0001011     	0  	0  	0  	1   	0  	1  	1   	 41.625 ns
     2178	0001011     	0  	0  	0  	1   	0  	1  	1   	 41.625 ns
     2179	0001011     	0  	0  	0  	1   	0  	1  	1   	 41.750 ns
     2180	0001011     	0  	0  	0  	1   	0  	1  	1   	125.000 ns
     2181	0001011     	0  	0  	0  	1   	0  	1  	1   	 41.625 ns
     2182	0001111     	0  	0  	0  	1   	1  	1  	1   	 41.750 ns
     2183	0001011     	0  	0  	0  	1   	0  	1  	1   	 41.500 ns
     2184	0001011     	0  	0  	0  	1   	0  	1  	1   	 41.750 ns
     2185	0001011     	0  	0  	0  	1   	0  	1  	1   	 41.625 ns
     2186	0001111     	0  	0  	0  	1   	1  	1  	1   	 41.750 ns
     2187	0001011     	0  	0  	0  	1   	0  	1  	1   	 41.500 ns
     2188	0001101     	0  	0  	0  	1   	1  	0  	1   	125.125 ns
     2189	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
     2190	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
     2191	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.750 ns
     2192	0001011     	0  	0  	0  	1   	0  	1  	1   	 41.625 ns
     2193	0001011     	0  	0  	0  	1   	0  	1  	1   	 41.625 ns
     2194	0001011     	0  	0  	0  	1   	0  	1  	1   	 41.750 ns
     2195	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
     2196	0011101     	0  	0  	1  	1   	1  	0  	1   	270.875 ns
     2197	0011101     	0  	0  	1  	1   	1  	0  	1   	 41.500 ns
     2198	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.875 ns
     2199	0001001     	0  	0  	0  	1   	0  	0  	1   	270.750 ns
     2200	0011001     	0  	0  	1  	1   	0  	0  	1   	 41.625 ns
     2201	0011001     	0  	0  	1  	1   	0  	0  	1   	 41.625 ns
     2202	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.750 ns
     2203	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.500 ns
     2204	0001011     	0  	0  	0  	1   	0  	1  	1   	270.875 ns
     2205	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
     2206	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.750 ns
     2207	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
     2208	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.625 ns
     2209	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.750 ns
     2210	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.625 ns
     2211	0011001     	0  	0  	1  	1   	0  	0  	1   	270.875 ns
     2212	0011001     	0  	0  	1  	1   	0  	0  	1   	 41.625 ns
     2213	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
     2214	0011001     	0  	0  	1  	1   	0  	0  	1   	270.875 ns
     2215	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
     2216	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
     2217	0001011     	0  	0  	0  	1   	0  	1  	1   	333.375 ns
     2218	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.625 ns
     2219	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.750 ns
     2220	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.500 ns
     2221	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.750 ns
     2222	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.750 ns
     2223	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.500 ns
     2224	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.875 ns
     2225	0001001     	0  	0  	0  	1   	0  	0  	1   	124.875 ns
     2226	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.750 ns
     2227	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.500 ns
     2228	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.750 ns
     2229	0001111     	0  	0  	0  	1   	1  	1  	1   	 41.750 ns
     2230	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.625 ns
     2231	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.625 ns
     2232	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.750 ns
     2233	0001101     	0  	0  	0  	1   	1  	0  	1   	125.000 ns
     2234	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.625 ns
     2235	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.500 ns
     2236	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.750 ns
     2237	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.750 ns
     2238	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.625 ns
     2239	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.500 ns
     2240	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.750 ns
     2241	0001001     	0  	0  	0  	1   	0  	0  	1   	125.000 ns
     2242	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
     2243	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.750 ns
     2244	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.625 ns
     2245	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.625 ns
     2246	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.750 ns
     2247	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.625 ns
     2248	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
     2249	0011101     	0  	0  	1  	1   	1  	0  	1   	270.875 ns
     2250	0011101     	0  	0  	1  	1   	1  	0  	1   	 41.625 ns
     2251	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.750 ns
     2252	0001001     	0  	0  	0  	1   	0  	0  	1   	270.750 ns
     2253	0011001     	0  	0  	1  	1   	0  	0  	1   	 41.750 ns
     2254	0011001     	0  	0  	1  	1   	0  	0  	1   	 41.500 ns
     2255	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.750 ns
     2256	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
     2257	0001011     	0  	0  	0  	1   	0  	1  	1   	270.875 ns
     2258	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
     2259	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.750 ns
     2260	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.500 ns
     2261	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.750 ns
     2262	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.750 ns
     2263	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.500 ns
     2264	0011001     	0  	0  	1  	1   	0  	0  	1   	270.875 ns
     2265	0011001     	0  	0  	1  	1   	0  	0  	1   	 41.625 ns
     2266	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.750 ns
     2267	0011001     	0  	0  	1  	1   	0  	0  	1   	270.875 ns
     2268	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.500 ns
     2269	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.750 ns
     2270	0001011     	0  	0  	0  	1   	0  	1  	1   	333.375 ns
     2271	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.625 ns
     2272	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.500 ns
     2273	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
     2274	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.750 ns
     2275	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.875 ns
     2276	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.375 ns
     2277	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.875 ns
     2278	0001101     	0  	0  	0  	1   	1  	0  	1   	125.000 ns
     2279	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.500 ns
     2280	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.750 ns
     2281	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.750 ns
     2282	0001011     	0  	0  	0  	1   	0  	1  	1   	 41.500 ns
     2283	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.750 ns
     2284	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.625 ns
     2285	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.750 ns
     2286	0001001     	0  	0  	0  	1   	0  	0  	1   	125.000 ns
     2287	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.625 ns
     2288	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
     2289	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
     2290	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.750 ns
     2291	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.625 ns
     2292	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.500 ns
     2293	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.875 ns
     2294	0001001     	0  	0  	0  	1   	0  	0  	1   	125.000 ns
     2295	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
     2296	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.750 ns
     2297	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.500 ns
     2298	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.750 ns
     2299	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.625 ns
     2300	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.750 ns
     2301	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
     2302	0011101     	0  	0  	1  	1   	1  	0  	1   	270.875 ns
     2303	0011101     	0  	0  	1  	1   	1  	0  	1   	 41.625 ns
     2304	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.625 ns
     2305	0001001     	0  	0  	0  	1   	0  	0  	1   	270.875 ns
     2306	0011001     	0  	0  	1  	1   	0  	0  	1   	 41.500 ns
